,Label,Error,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
10,PER,0.1533665835411471,e8bd54614382474eabda5342c6aebc1d,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 08:29:37.032000+00:00,k-means-cluster-based-bert-km,error_per_label
11,PERderiv,1.0,e8bd54614382474eabda5342c6aebc1d,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 08:29:37.032000+00:00,k-means-cluster-based-bert-km,error_per_label
12,PERpart,0.680327868852459,e8bd54614382474eabda5342c6aebc1d,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 08:29:37.032000+00:00,k-means-cluster-based-bert-km,error_per_label
0,LOC,0.2293977812995245,b6f9a6e63c9f4cdf94e2322f9d5906d6,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 11:33:25.411000+00:00,representative-diversity,error_per_label
1,LOCderiv,0.1657519209659714,b6f9a6e63c9f4cdf94e2322f9d5906d6,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 11:33:25.411000+00:00,representative-diversity,error_per_label
2,LOCpart,0.5015384615384615,b6f9a6e63c9f4cdf94e2322f9d5906d6,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 11:33:25.411000+00:00,representative-diversity,error_per_label
3,O,0.0087646766991896,b6f9a6e63c9f4cdf94e2322f9d5906d6,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 11:33:25.411000+00:00,representative-diversity,error_per_label
4,ORG,0.3684210526315789,b6f9a6e63c9f4cdf94e2322f9d5906d6,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 11:33:25.411000+00:00,representative-diversity,error_per_label
5,ORGderiv,1.0,b6f9a6e63c9f4cdf94e2322f9d5906d6,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 11:33:25.411000+00:00,representative-diversity,error_per_label
6,ORGpart,0.2391304347826087,b6f9a6e63c9f4cdf94e2322f9d5906d6,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 11:33:25.411000+00:00,representative-diversity,error_per_label
7,OTH,0.5908713692946058,b6f9a6e63c9f4cdf94e2322f9d5906d6,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 11:33:25.411000+00:00,representative-diversity,error_per_label
8,OTHderiv,0.625,b6f9a6e63c9f4cdf94e2322f9d5906d6,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 11:33:25.411000+00:00,representative-diversity,error_per_label
9,OTHpart,0.7272727272727273,b6f9a6e63c9f4cdf94e2322f9d5906d6,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 11:33:25.411000+00:00,representative-diversity,error_per_label
10,PER,0.2040731504571903,b6f9a6e63c9f4cdf94e2322f9d5906d6,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 11:33:25.411000+00:00,representative-diversity,error_per_label
11,PERderiv,1.0,b6f9a6e63c9f4cdf94e2322f9d5906d6,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 11:33:25.411000+00:00,representative-diversity,error_per_label
12,PERpart,0.8360655737704918,b6f9a6e63c9f4cdf94e2322f9d5906d6,14976709617d4f729ffda19450900a27,6f23aa5fece2491ba309afcb2ec445c5,70,data/processed_data/germeval_14,2024-08-06 11:33:25.411000+00:00,representative-diversity,error_per_label
0,LOC,0.2551505546751189,5de4e230d380442481c2d81afed4dd86,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 08:15:23.361000+00:00,diversity,error_per_label
1,LOCderiv,0.1602634467618002,5de4e230d380442481c2d81afed4dd86,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 08:15:23.361000+00:00,diversity,error_per_label
2,LOCpart,0.5507692307692308,5de4e230d380442481c2d81afed4dd86,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 08:15:23.361000+00:00,diversity,error_per_label
3,O,0.0094812854859158,5de4e230d380442481c2d81afed4dd86,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 08:15:23.361000+00:00,diversity,error_per_label
4,ORG,0.3395252837977296,5de4e230d380442481c2d81afed4dd86,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 08:15:23.361000+00:00,diversity,error_per_label
5,ORGderiv,1.0,5de4e230d380442481c2d81afed4dd86,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 08:15:23.361000+00:00,diversity,error_per_label
6,ORGpart,0.2959866220735786,5de4e230d380442481c2d81afed4dd86,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 08:15:23.361000+00:00,diversity,error_per_label
7,OTH,0.5767634854771784,5de4e230d380442481c2d81afed4dd86,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 08:15:23.361000+00:00,diversity,error_per_label
8,OTHderiv,0.7321428571428571,5de4e230d380442481c2d81afed4dd86,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 08:15:23.361000+00:00,diversity,error_per_label
9,OTHpart,0.7070707070707071,5de4e230d380442481c2d81afed4dd86,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 08:15:23.361000+00:00,diversity,error_per_label
10,PER,0.1529509559434746,5de4e230d380442481c2d81afed4dd86,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 08:15:23.361000+00:00,diversity,error_per_label
11,PERderiv,0.6666666666666666,5de4e230d380442481c2d81afed4dd86,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 08:15:23.361000+00:00,diversity,error_per_label
12,PERpart,0.7622950819672131,5de4e230d380442481c2d81afed4dd86,e6d4abe3a182449c838a5c45bb390c43,35a7caf256014ac1871e6f16b362c598,69,data/processed_data/germeval_14,2024-08-06 08:15:23.361000+00:00,diversity,error_per_label
0,LOC,0.2381141045958795,f61f2f4f36d049cfb364bac573b3351f,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 16:29:57.632000+00:00,round-robin-highest-confidence,error_per_label
1,LOCderiv,0.150384193194292,f61f2f4f36d049cfb364bac573b3351f,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 16:29:57.632000+00:00,round-robin-highest-confidence,error_per_label
2,LOCpart,0.4646153846153846,f61f2f4f36d049cfb364bac573b3351f,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 16:29:57.632000+00:00,round-robin-highest-confidence,error_per_label
3,O,0.0104073645333774,f61f2f4f36d049cfb364bac573b3351f,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 16:29:57.632000+00:00,round-robin-highest-confidence,error_per_label
4,ORG,0.371001031991744,f61f2f4f36d049cfb364bac573b3351f,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 16:29:57.632000+00:00,round-robin-highest-confidence,error_per_label
5,ORGderiv,1.0,f61f2f4f36d049cfb364bac573b3351f,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 16:29:57.632000+00:00,round-robin-highest-confidence,error_per_label
6,ORGpart,0.2742474916387959,f61f2f4f36d049cfb364bac573b3351f,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 16:29:57.632000+00:00,round-robin-highest-confidence,error_per_label
7,OTH,0.5211618257261411,f61f2f4f36d049cfb364bac573b3351f,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 16:29:57.632000+00:00,round-robin-highest-confidence,error_per_label
8,OTHderiv,0.4464285714285714,f61f2f4f36d049cfb364bac573b3351f,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 16:29:57.632000+00:00,round-robin-highest-confidence,error_per_label
9,OTHpart,0.494949494949495,f61f2f4f36d049cfb364bac573b3351f,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 16:29:57.632000+00:00,round-robin-highest-confidence,error_per_label
10,PER,0.1521197007481296,f61f2f4f36d049cfb364bac573b3351f,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 16:29:57.632000+00:00,round-robin-highest-confidence,error_per_label
11,PERderiv,1.0,f61f2f4f36d049cfb364bac573b3351f,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 16:29:57.632000+00:00,round-robin-highest-confidence,error_per_label
12,PERpart,0.7622950819672131,f61f2f4f36d049cfb364bac573b3351f,0095570228ca48b59961d39c486fdf7a,92be3c307a86453ca069f46c68cf7545,31,data/processed_data/germeval_14,2024-08-04 16:29:57.632000+00:00,round-robin-highest-confidence,error_per_label
0,LOC,0.2072107765451664,6775e88b9db942c4a9e9a7f82fe0f487,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 04:03:12.642000+00:00,tag-flip-historical,error_per_label
1,LOCderiv,0.1679473106476399,6775e88b9db942c4a9e9a7f82fe0f487,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 04:03:12.642000+00:00,tag-flip-historical,error_per_label
2,LOCpart,0.4769230769230769,6775e88b9db942c4a9e9a7f82fe0f487,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 04:03:12.642000+00:00,tag-flip-historical,error_per_label
3,O,0.0099773992613417,6775e88b9db942c4a9e9a7f82fe0f487,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 04:03:12.642000+00:00,tag-flip-historical,error_per_label
4,ORG,0.3090815273477812,6775e88b9db942c4a9e9a7f82fe0f487,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 04:03:12.642000+00:00,tag-flip-historical,error_per_label
5,ORGderiv,1.0,6775e88b9db942c4a9e9a7f82fe0f487,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 04:03:12.642000+00:00,tag-flip-historical,error_per_label
6,ORGpart,0.3277591973244147,6775e88b9db942c4a9e9a7f82fe0f487,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 04:03:12.642000+00:00,tag-flip-historical,error_per_label
7,OTH,0.5278008298755187,6775e88b9db942c4a9e9a7f82fe0f487,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 04:03:12.642000+00:00,tag-flip-historical,error_per_label
8,OTHderiv,0.4821428571428571,6775e88b9db942c4a9e9a7f82fe0f487,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 04:03:12.642000+00:00,tag-flip-historical,error_per_label
9,OTHpart,0.6060606060606061,6775e88b9db942c4a9e9a7f82fe0f487,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 04:03:12.642000+00:00,tag-flip-historical,error_per_label
10,PER,0.1392352452202826,6775e88b9db942c4a9e9a7f82fe0f487,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 04:03:12.642000+00:00,tag-flip-historical,error_per_label
11,PERderiv,1.0,6775e88b9db942c4a9e9a7f82fe0f487,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 04:03:12.642000+00:00,tag-flip-historical,error_per_label
12,PERpart,0.7213114754098361,6775e88b9db942c4a9e9a7f82fe0f487,37601715a8684385a903638703d420b4,aa50eb9bbdcb4fa9880321d48f0f50d6,72,data/processed_data/germeval_14,2024-08-07 04:03:12.642000+00:00,tag-flip-historical,error_per_label
0,LOC,0.2559429477020602,e1d304bff9f246c7a11c7c8c1ef867c4,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 03:31:33.961000+00:00,max-tag-count,error_per_label
1,LOCderiv,0.1295279912184412,e1d304bff9f246c7a11c7c8c1ef867c4,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 03:31:33.961000+00:00,max-tag-count,error_per_label
2,LOCpart,0.5538461538461539,e1d304bff9f246c7a11c7c8c1ef867c4,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 03:31:33.961000+00:00,max-tag-count,error_per_label
3,O,0.0090402954633151,e1d304bff9f246c7a11c7c8c1ef867c4,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 03:31:33.961000+00:00,max-tag-count,error_per_label
4,ORG,0.3003095975232198,e1d304bff9f246c7a11c7c8c1ef867c4,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 03:31:33.961000+00:00,max-tag-count,error_per_label
5,ORGderiv,1.0,e1d304bff9f246c7a11c7c8c1ef867c4,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 03:31:33.961000+00:00,max-tag-count,error_per_label
6,ORGpart,0.2642140468227424,e1d304bff9f246c7a11c7c8c1ef867c4,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 03:31:33.961000+00:00,max-tag-count,error_per_label
7,OTH,0.5477178423236515,e1d304bff9f246c7a11c7c8c1ef867c4,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 03:31:33.961000+00:00,max-tag-count,error_per_label
8,OTHderiv,0.5178571428571429,e1d304bff9f246c7a11c7c8c1ef867c4,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 03:31:33.961000+00:00,max-tag-count,error_per_label
9,OTHpart,0.4444444444444444,e1d304bff9f246c7a11c7c8c1ef867c4,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 03:31:33.961000+00:00,max-tag-count,error_per_label
10,PER,0.1587697423108894,e1d304bff9f246c7a11c7c8c1ef867c4,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 03:31:33.961000+00:00,max-tag-count,error_per_label
11,PERderiv,1.0,e1d304bff9f246c7a11c7c8c1ef867c4,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 03:31:33.961000+00:00,max-tag-count,error_per_label
12,PERpart,0.6885245901639344,e1d304bff9f246c7a11c7c8c1ef867c4,990d3bd1aafb4037bd47d06fc497323c,18f71cd8c0ce4dfcb2132375a2c3a443,30,data/processed_data/germeval_14,2024-07-21 03:31:33.961000+00:00,max-tag-count,error_per_label
0,LOC,0.2305863708399366,77e4d4447f744639bc28b006d2c4733e,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 23:40:03.013000+00:00,fluctuation-historical-sequence,error_per_label
1,LOCderiv,0.1558726673984632,77e4d4447f744639bc28b006d2c4733e,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 23:40:03.013000+00:00,fluctuation-historical-sequence,error_per_label
2,LOCpart,0.5353846153846153,77e4d4447f744639bc28b006d2c4733e,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 23:40:03.013000+00:00,fluctuation-historical-sequence,error_per_label
3,O,0.0104294140345074,77e4d4447f744639bc28b006d2c4733e,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 23:40:03.013000+00:00,fluctuation-historical-sequence,error_per_label
4,ORG,0.3085655314757481,77e4d4447f744639bc28b006d2c4733e,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 23:40:03.013000+00:00,fluctuation-historical-sequence,error_per_label
5,ORGderiv,1.0,77e4d4447f744639bc28b006d2c4733e,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 23:40:03.013000+00:00,fluctuation-historical-sequence,error_per_label
6,ORGpart,0.2775919732441471,77e4d4447f744639bc28b006d2c4733e,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 23:40:03.013000+00:00,fluctuation-historical-sequence,error_per_label
7,OTH,0.541908713692946,77e4d4447f744639bc28b006d2c4733e,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 23:40:03.013000+00:00,fluctuation-historical-sequence,error_per_label
8,OTHderiv,0.5535714285714286,77e4d4447f744639bc28b006d2c4733e,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 23:40:03.013000+00:00,fluctuation-historical-sequence,error_per_label
9,OTHpart,0.5252525252525253,77e4d4447f744639bc28b006d2c4733e,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 23:40:03.013000+00:00,fluctuation-historical-sequence,error_per_label
10,PER,0.1392352452202826,77e4d4447f744639bc28b006d2c4733e,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 23:40:03.013000+00:00,fluctuation-historical-sequence,error_per_label
11,PERderiv,1.0,77e4d4447f744639bc28b006d2c4733e,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 23:40:03.013000+00:00,fluctuation-historical-sequence,error_per_label
12,PERpart,0.7295081967213115,77e4d4447f744639bc28b006d2c4733e,a13060dc33a04d81bd5ab187b3594a0e,dbed03e3fce542fd93f7ad1e3cf20a37,27,data/processed_data/germeval_14,2024-07-28 23:40:03.013000+00:00,fluctuation-historical-sequence,error_per_label
0,LOC,0.2801109350237717,b8206a9437af4fea8fdc46f70b507245,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 06:22:52.433000+00:00,k-means-cluster-based-bert-km,error_per_label
1,LOCderiv,0.1668496158068057,b8206a9437af4fea8fdc46f70b507245,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 06:22:52.433000+00:00,k-means-cluster-based-bert-km,error_per_label
2,LOCpart,0.5261538461538462,b8206a9437af4fea8fdc46f70b507245,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 06:22:52.433000+00:00,k-means-cluster-based-bert-km,error_per_label
3,O,0.0116641860977895,b8206a9437af4fea8fdc46f70b507245,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 06:22:52.433000+00:00,k-means-cluster-based-bert-km,error_per_label
4,ORG,0.3529411764705882,b8206a9437af4fea8fdc46f70b507245,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 06:22:52.433000+00:00,k-means-cluster-based-bert-km,error_per_label
5,ORGderiv,1.0,b8206a9437af4fea8fdc46f70b507245,a655c114a6ca4493abe327c7619c2c0f,613aeca0b28b42e98b49f8c3547fb814,68,data/processed_data/germeval_14,2024-08-06 06:22:52.433000+00:00,k-means-cluster-based-bert-km,error_per_label
